,fpr,tpr,trial
4476,0.182,0.586,temporal-split
4477,0.182,0.586,temporal-split
4478,0.182,0.586,temporal-split
4479,0.182,0.586,temporal-split
4480,0.182,0.587,temporal-split
4481,0.182,0.587,temporal-split
4482,0.182,0.587,temporal-split
4483,0.182,0.587,temporal-split
4533,0.185,0.592,temporal-split
4484,0.182,0.587,temporal-split
4486,0.183,0.587,temporal-split
4487,0.183,0.587,temporal-split
4488,0.183,0.587,temporal-split
4489,0.183,0.587,temporal-split
4490,0.183,0.588,temporal-split
4491,0.183,0.588,temporal-split
4492,0.183,0.588,temporal-split
4493,0.183,0.588,temporal-split
4494,0.183,0.588,temporal-split
4495,0.184,0.588,temporal-split
4496,0.184,0.588,temporal-split
4497,0.184,0.588,temporal-split
4498,0.184,0.588,temporal-split
4499,0.184,0.588,temporal-split
4485,0.183,0.587,temporal-split
4534,0.185,0.592,temporal-split
4535,0.185,0.592,temporal-split
4536,0.185,0.592,temporal-split
4571,0.188,0.596,temporal-split
4572,0.188,0.596,temporal-split
4573,0.188,0.596,temporal-split
4574,0.188,0.596,temporal-split
4575,0.188,0.596,temporal-split
4576,0.188,0.596,temporal-split
4577,0.188,0.596,temporal-split
4578,0.188,0.596,temporal-split
4579,0.188,0.596,temporal-split
4580,0.188,0.597,temporal-split
4581,0.188,0.597,temporal-split
4582,0.188,0.597,temporal-split
4583,0.188,0.597,temporal-split
4584,0.188,0.597,temporal-split
4570,0.188,0.596,temporal-split
4585,0.188,0.597,temporal-split
4587,0.188,0.597,temporal-split
4588,0.188,0.597,temporal-split
4589,0.188,0.597,temporal-split
4590,0.188,0.597,temporal-split
4591,0.188,0.597,temporal-split
4592,0.188,0.598,temporal-split
4593,0.188,0.598,temporal-split
4594,0.188,0.598,temporal-split
4595,0.189,0.598,temporal-split
4596,0.189,0.598,temporal-split
4597,0.189,0.598,temporal-split
4598,0.189,0.598,temporal-split
4599,0.189,0.598,temporal-split
4600,0.189,0.598,temporal-split
4586,0.188,0.597,temporal-split
4469,0.182,0.585,temporal-split
4569,0.188,0.595,temporal-split
4567,0.187,0.595,temporal-split
4537,0.186,0.592,temporal-split
4538,0.186,0.593,temporal-split
4539,0.186,0.593,temporal-split
4540,0.186,0.593,temporal-split
4541,0.186,0.593,temporal-split
4542,0.186,0.593,temporal-split
4543,0.186,0.593,temporal-split
4544,0.186,0.593,temporal-split
4545,0.186,0.593,temporal-split
4546,0.186,0.593,temporal-split
4547,0.186,0.593,temporal-split
4548,0.186,0.593,temporal-split
4549,0.186,0.593,temporal-split
4550,0.186,0.594,temporal-split
4568,0.187,0.595,temporal-split
4551,0.186,0.594,temporal-split
4553,0.186,0.594,temporal-split
4554,0.186,0.594,temporal-split
4555,0.186,0.594,temporal-split
4556,0.186,0.594,temporal-split
4557,0.187,0.594,temporal-split
4558,0.187,0.594,temporal-split
4559,0.187,0.594,temporal-split
4560,0.187,0.595,temporal-split
4561,0.187,0.595,temporal-split
4562,0.187,0.595,temporal-split
4563,0.187,0.595,temporal-split
4564,0.187,0.595,temporal-split
4565,0.187,0.595,temporal-split
4566,0.187,0.595,temporal-split
4552,0.186,0.594,temporal-split
4468,0.182,0.585,temporal-split
4467,0.182,0.585,temporal-split
4466,0.182,0.585,temporal-split
4368,0.176,0.575,temporal-split
4369,0.176,0.575,temporal-split
4370,0.176,0.575,temporal-split
4371,0.176,0.575,temporal-split
4372,0.176,0.576,temporal-split
4373,0.177,0.576,temporal-split
4374,0.177,0.576,temporal-split
4375,0.177,0.576,temporal-split
4376,0.177,0.576,temporal-split
4377,0.177,0.576,temporal-split
4378,0.177,0.577,temporal-split
4379,0.177,0.577,temporal-split
4380,0.177,0.577,temporal-split
4381,0.177,0.577,temporal-split
4367,0.176,0.574,temporal-split
4382,0.177,0.577,temporal-split
4384,0.177,0.577,temporal-split
4385,0.177,0.577,temporal-split
4386,0.177,0.577,temporal-split
4387,0.177,0.577,temporal-split
4388,0.177,0.578,temporal-split
4389,0.177,0.578,temporal-split
4390,0.177,0.578,temporal-split
4391,0.177,0.578,temporal-split
4392,0.177,0.578,temporal-split
4393,0.177,0.578,temporal-split
4394,0.177,0.578,temporal-split
4395,0.177,0.578,temporal-split
4396,0.177,0.578,temporal-split
4397,0.178,0.578,temporal-split
4383,0.177,0.577,temporal-split
4398,0.178,0.578,temporal-split
4366,0.176,0.574,temporal-split
4364,0.176,0.574,temporal-split
4334,0.174,0.571,temporal-split
4335,0.174,0.571,temporal-split
4336,0.174,0.571,temporal-split
4337,0.174,0.571,temporal-split
4338,0.174,0.571,temporal-split
4339,0.174,0.571,temporal-split
4340,0.174,0.571,temporal-split
4341,0.175,0.571,temporal-split
4342,0.175,0.572,temporal-split
4343,0.175,0.572,temporal-split
4344,0.175,0.572,temporal-split
4345,0.175,0.572,temporal-split
4346,0.175,0.572,temporal-split
4347,0.175,0.572,temporal-split
4365,0.176,0.574,temporal-split
4348,0.175,0.572,temporal-split
4350,0.175,0.572,temporal-split
4351,0.175,0.572,temporal-split
4352,0.175,0.572,temporal-split
4353,0.176,0.572,temporal-split
4354,0.176,0.573,temporal-split
4355,0.176,0.573,temporal-split
4356,0.176,0.573,temporal-split
4357,0.176,0.573,temporal-split
4358,0.176,0.573,temporal-split
4359,0.176,0.573,temporal-split
4360,0.176,0.573,temporal-split
4361,0.176,0.573,temporal-split
4362,0.176,0.574,temporal-split
4363,0.176,0.574,temporal-split
4349,0.175,0.572,temporal-split
4601,0.189,0.598,temporal-split
4399,0.178,0.578,temporal-split
4401,0.178,0.578,temporal-split
4436,0.18,0.582,temporal-split
4437,0.18,0.582,temporal-split
4438,0.18,0.582,temporal-split
4439,0.18,0.582,temporal-split
4440,0.18,0.582,temporal-split
4441,0.18,0.582,temporal-split
4442,0.18,0.582,temporal-split
4443,0.18,0.582,temporal-split
4444,0.18,0.583,temporal-split
4445,0.181,0.583,temporal-split
4446,0.181,0.583,temporal-split
4447,0.181,0.583,temporal-split
4448,0.181,0.583,temporal-split
4449,0.181,0.583,temporal-split
4435,0.18,0.581,temporal-split
4450,0.181,0.583,temporal-split
4452,0.181,0.583,temporal-split
4453,0.181,0.583,temporal-split
4454,0.181,0.583,temporal-split
4455,0.181,0.583,temporal-split
4456,0.181,0.584,temporal-split
4457,0.181,0.584,temporal-split
4458,0.181,0.584,temporal-split
4459,0.182,0.584,temporal-split
4460,0.182,0.584,temporal-split
4461,0.182,0.584,temporal-split
4462,0.182,0.584,temporal-split
4463,0.182,0.584,temporal-split
4464,0.182,0.585,temporal-split
4465,0.182,0.585,temporal-split
4451,0.181,0.583,temporal-split
4400,0.178,0.578,temporal-split
4434,0.18,0.581,temporal-split
4432,0.18,0.581,temporal-split
4402,0.178,0.579,temporal-split
4403,0.178,0.579,temporal-split
4404,0.178,0.579,temporal-split
4405,0.178,0.579,temporal-split
4406,0.178,0.579,temporal-split
4407,0.178,0.579,temporal-split
4408,0.178,0.579,temporal-split
4409,0.178,0.579,temporal-split
4410,0.178,0.579,temporal-split
4411,0.178,0.579,temporal-split
4412,0.178,0.58,temporal-split
4413,0.179,0.58,temporal-split
4414,0.179,0.58,temporal-split
4415,0.179,0.58,temporal-split
4433,0.18,0.581,temporal-split
4416,0.179,0.58,temporal-split
4418,0.179,0.58,temporal-split
4419,0.179,0.58,temporal-split
4420,0.179,0.58,temporal-split
4421,0.179,0.58,temporal-split
4422,0.179,0.58,temporal-split
4423,0.179,0.58,temporal-split
4424,0.179,0.581,temporal-split
4425,0.179,0.581,temporal-split
4426,0.179,0.581,temporal-split
4427,0.18,0.581,temporal-split
4428,0.18,0.581,temporal-split
4429,0.18,0.581,temporal-split
4430,0.18,0.581,temporal-split
4431,0.18,0.581,temporal-split
4417,0.179,0.58,temporal-split
5413,0.241,0.677,temporal-split
4602,0.189,0.598,temporal-split
4604,0.189,0.599,temporal-split
4775,0.198,0.615,temporal-split
4776,0.198,0.615,temporal-split
4777,0.198,0.615,temporal-split
4778,0.198,0.615,temporal-split
4779,0.198,0.615,temporal-split
4780,0.198,0.615,temporal-split
4781,0.199,0.615,temporal-split
4782,0.199,0.615,temporal-split
4783,0.199,0.615,temporal-split
4784,0.199,0.616,temporal-split
4785,0.199,0.616,temporal-split
4786,0.199,0.616,temporal-split
4787,0.199,0.616,temporal-split
4788,0.199,0.616,temporal-split
4789,0.199,0.616,temporal-split
4790,0.199,0.616,temporal-split
4791,0.199,0.616,temporal-split
4792,0.199,0.617,temporal-split
4793,0.199,0.617,temporal-split
4794,0.199,0.617,temporal-split
4795,0.199,0.617,temporal-split
4796,0.199,0.617,temporal-split
4797,0.2,0.617,temporal-split
4798,0.2,0.617,temporal-split
4799,0.2,0.617,temporal-split
4800,0.2,0.617,temporal-split
4801,0.2,0.617,temporal-split
4802,0.2,0.617,temporal-split
4803,0.2,0.617,temporal-split
4774,0.198,0.615,temporal-split
4773,0.198,0.614,temporal-split
4772,0.198,0.614,temporal-split
4771,0.198,0.614,temporal-split
4741,0.196,0.612,temporal-split
4742,0.196,0.612,temporal-split
4743,0.196,0.612,temporal-split
4744,0.196,0.612,temporal-split
4745,0.196,0.612,temporal-split
4746,0.196,0.612,temporal-split
4747,0.197,0.612,temporal-split
4748,0.197,0.612,temporal-split
4749,0.197,0.612,temporal-split
4750,0.197,0.613,temporal-split
4751,0.197,0.613,temporal-split
4752,0.197,0.613,temporal-split
4753,0.197,0.613,temporal-split
4754,0.197,0.613,temporal-split
4804,0.2,0.618,temporal-split
4755,0.197,0.613,temporal-split
4757,0.197,0.613,temporal-split
4758,0.197,0.613,temporal-split
4759,0.197,0.613,temporal-split
4760,0.197,0.613,temporal-split
4761,0.198,0.613,temporal-split
4762,0.198,0.614,temporal-split
4763,0.198,0.614,temporal-split
4764,0.198,0.614,temporal-split
4765,0.198,0.614,temporal-split
4766,0.198,0.614,temporal-split
4767,0.198,0.614,temporal-split
4768,0.198,0.614,temporal-split
4769,0.198,0.614,temporal-split
4770,0.198,0.614,temporal-split
4756,0.197,0.613,temporal-split
4805,0.2,0.618,temporal-split
4806,0.2,0.618,temporal-split
4807,0.201,0.618,temporal-split
4842,0.203,0.621,temporal-split
4843,0.203,0.622,temporal-split
4844,0.203,0.622,temporal-split
4845,0.203,0.622,temporal-split
4846,0.203,0.622,temporal-split
4847,0.203,0.622,temporal-split
4848,0.203,0.622,temporal-split
4849,0.203,0.622,temporal-split
4850,0.203,0.622,temporal-split
4851,0.203,0.622,temporal-split
4852,0.203,0.622,temporal-split
4853,0.203,0.622,temporal-split
4854,0.203,0.622,temporal-split
4855,0.203,0.623,temporal-split
4841,0.203,0.621,temporal-split
4856,0.203,0.623,temporal-split
4858,0.204,0.623,temporal-split
4859,0.204,0.623,temporal-split
4860,0.204,0.623,temporal-split
4861,0.204,0.623,temporal-split
4862,0.204,0.623,temporal-split
4863,0.204,0.623,temporal-split
4864,0.205,0.623,temporal-split
4865,0.205,0.624,temporal-split
4866,0.205,0.624,temporal-split
4867,0.205,0.624,temporal-split
4868,0.205,0.624,temporal-split
4869,0.205,0.624,temporal-split
4870,0.206,0.624,temporal-split
4871,0.206,0.625,temporal-split
4857,0.203,0.623,temporal-split
4740,0.196,0.612,temporal-split
4840,0.203,0.621,temporal-split
4838,0.203,0.621,temporal-split
4808,0.201,0.618,temporal-split
4809,0.201,0.618,temporal-split
4810,0.201,0.618,temporal-split
4811,0.201,0.618,temporal-split
4812,0.201,0.618,temporal-split
4813,0.201,0.618,temporal-split
4814,0.201,0.619,temporal-split
4815,0.201,0.619,temporal-split
4816,0.201,0.619,temporal-split
4817,0.201,0.619,temporal-split
4818,0.201,0.619,temporal-split
4819,0.201,0.619,temporal-split
4820,0.202,0.619,temporal-split
4821,0.202,0.619,temporal-split
4839,0.203,0.621,temporal-split
4822,0.202,0.619,temporal-split
4824,0.202,0.62,temporal-split
4825,0.202,0.62,temporal-split
4826,0.202,0.62,temporal-split
4827,0.202,0.62,temporal-split
4828,0.202,0.62,temporal-split
4829,0.202,0.62,temporal-split
4830,0.202,0.62,temporal-split
4831,0.202,0.62,temporal-split
4832,0.202,0.62,temporal-split
4833,0.202,0.62,temporal-split
4834,0.202,0.62,temporal-split
4835,0.202,0.621,temporal-split
4836,0.202,0.621,temporal-split
4837,0.202,0.621,temporal-split
4823,0.202,0.62,temporal-split
4739,0.196,0.612,temporal-split
4738,0.196,0.612,temporal-split
4737,0.196,0.611,temporal-split
4639,0.192,0.602,temporal-split
4640,0.192,0.602,temporal-split
4641,0.192,0.602,temporal-split
4642,0.192,0.602,temporal-split
4643,0.192,0.602,temporal-split
4644,0.192,0.603,temporal-split
4645,0.192,0.603,temporal-split
4646,0.192,0.603,temporal-split
4647,0.192,0.603,temporal-split
4648,0.192,0.603,temporal-split
4649,0.192,0.603,temporal-split
4650,0.192,0.603,temporal-split
4651,0.192,0.603,temporal-split
4652,0.192,0.603,temporal-split
4638,0.191,0.602,temporal-split
4653,0.192,0.603,temporal-split
4655,0.192,0.603,temporal-split
4656,0.192,0.604,temporal-split
4657,0.192,0.604,temporal-split
4658,0.192,0.604,temporal-split
4659,0.192,0.604,temporal-split
4660,0.192,0.604,temporal-split
4661,0.192,0.604,temporal-split
4662,0.192,0.604,temporal-split
4663,0.193,0.604,temporal-split
4664,0.193,0.604,temporal-split
4665,0.193,0.604,temporal-split
4666,0.193,0.605,temporal-split
4667,0.193,0.605,temporal-split
4668,0.193,0.605,temporal-split
4654,0.192,0.603,temporal-split
4669,0.193,0.605,temporal-split
4637,0.191,0.602,temporal-split
4635,0.191,0.602,temporal-split
4605,0.189,0.599,temporal-split
4606,0.189,0.599,temporal-split
4607,0.189,0.599,temporal-split
4608,0.189,0.599,temporal-split
4609,0.189,0.599,temporal-split
4610,0.189,0.599,temporal-split
4611,0.19,0.599,temporal-split
4612,0.19,0.599,temporal-split
4613,0.19,0.599,temporal-split
4614,0.19,0.599,temporal-split
4615,0.19,0.599,temporal-split
4616,0.19,0.6,temporal-split
4617,0.19,0.6,temporal-split
4618,0.19,0.6,temporal-split
4636,0.191,0.602,temporal-split
4619,0.19,0.6,temporal-split
4621,0.19,0.6,temporal-split
4622,0.19,0.6,temporal-split
4623,0.191,0.6,temporal-split
4624,0.191,0.601,temporal-split
4625,0.191,0.601,temporal-split
4626,0.191,0.601,temporal-split
4627,0.191,0.601,temporal-split
4628,0.191,0.601,temporal-split
4629,0.191,0.601,temporal-split
4630,0.191,0.601,temporal-split
4631,0.191,0.601,temporal-split
4632,0.191,0.601,temporal-split
4633,0.191,0.601,temporal-split
4634,0.191,0.602,temporal-split
4620,0.19,0.6,temporal-split
4603,0.189,0.598,temporal-split
4670,0.193,0.605,temporal-split
4672,0.193,0.605,temporal-split
4707,0.195,0.609,temporal-split
4708,0.195,0.609,temporal-split
4709,0.195,0.609,temporal-split
4710,0.195,0.609,temporal-split
4711,0.195,0.609,temporal-split
4712,0.195,0.609,temporal-split
4713,0.195,0.609,temporal-split
4714,0.195,0.609,temporal-split
4715,0.195,0.609,temporal-split
4716,0.195,0.609,temporal-split
4717,0.195,0.609,temporal-split
4718,0.195,0.61,temporal-split
4719,0.195,0.61,temporal-split
4720,0.195,0.61,temporal-split
4706,0.195,0.609,temporal-split
4721,0.195,0.61,temporal-split
4723,0.196,0.61,temporal-split
4724,0.196,0.61,temporal-split
4725,0.196,0.61,temporal-split
4726,0.196,0.61,temporal-split
4727,0.196,0.61,temporal-split
4728,0.196,0.611,temporal-split
4729,0.196,0.611,temporal-split
4730,0.196,0.611,temporal-split
4731,0.196,0.611,temporal-split
4732,0.196,0.611,temporal-split
4733,0.196,0.611,temporal-split
4734,0.196,0.611,temporal-split
4735,0.196,0.611,temporal-split
4736,0.196,0.611,temporal-split
4722,0.195,0.61,temporal-split
4671,0.193,0.605,temporal-split
4705,0.195,0.608,temporal-split
4703,0.194,0.608,temporal-split
4673,0.193,0.605,temporal-split
4674,0.193,0.605,temporal-split
4675,0.193,0.605,temporal-split
4676,0.193,0.605,temporal-split
4677,0.193,0.605,temporal-split
4678,0.193,0.606,temporal-split
4679,0.194,0.606,temporal-split
4680,0.194,0.606,temporal-split
4681,0.194,0.606,temporal-split
4682,0.194,0.606,temporal-split
4683,0.194,0.606,temporal-split
4684,0.194,0.606,temporal-split
4685,0.194,0.606,temporal-split
4686,0.194,0.606,temporal-split
4704,0.194,0.608,temporal-split
4687,0.194,0.606,temporal-split
4689,0.194,0.607,temporal-split
4690,0.194,0.607,temporal-split
4691,0.194,0.607,temporal-split
4692,0.194,0.607,temporal-split
4693,0.194,0.607,temporal-split
4694,0.194,0.607,temporal-split
4695,0.194,0.607,temporal-split
4696,0.194,0.607,temporal-split
4697,0.194,0.607,temporal-split
4698,0.194,0.608,temporal-split
4699,0.194,0.608,temporal-split
4700,0.194,0.608,temporal-split
4701,0.194,0.608,temporal-split
4702,0.194,0.608,temporal-split
4688,0.194,0.607,temporal-split
5414,0.241,0.677,temporal-split
5415,0.241,0.677,temporal-split
5416,0.241,0.677,temporal-split
6129,0.295,0.743,temporal-split
6130,0.295,0.743,temporal-split
6131,0.295,0.743,temporal-split
6132,0.295,0.743,temporal-split
6133,0.295,0.743,temporal-split
6134,0.296,0.743,temporal-split
6135,0.296,0.743,temporal-split
6136,0.296,0.743,temporal-split
6137,0.296,0.743,temporal-split
6138,0.296,0.743,temporal-split
6139,0.296,0.744,temporal-split
6140,0.296,0.744,temporal-split
6141,0.296,0.744,temporal-split
6142,0.297,0.744,temporal-split
6143,0.297,0.744,temporal-split
6144,0.297,0.744,temporal-split
6145,0.297,0.744,temporal-split
6146,0.297,0.744,temporal-split
6147,0.297,0.744,temporal-split
6148,0.297,0.744,temporal-split
6149,0.297,0.744,temporal-split
6150,0.297,0.744,temporal-split
6151,0.297,0.745,temporal-split
6152,0.297,0.745,temporal-split
6153,0.297,0.745,temporal-split
6154,0.297,0.745,temporal-split
6155,0.297,0.745,temporal-split
6156,0.297,0.745,temporal-split
6157,0.297,0.745,temporal-split
6128,0.295,0.742,temporal-split
6127,0.295,0.742,temporal-split
6126,0.295,0.742,temporal-split
6125,0.295,0.742,temporal-split
6095,0.292,0.74,temporal-split
6096,0.292,0.74,temporal-split
6097,0.292,0.74,temporal-split
6098,0.293,0.74,temporal-split
6099,0.293,0.74,temporal-split
6100,0.293,0.74,temporal-split
6101,0.293,0.741,temporal-split
6102,0.294,0.741,temporal-split
6103,0.294,0.741,temporal-split
6104,0.294,0.741,temporal-split
6105,0.294,0.741,temporal-split
6106,0.294,0.741,temporal-split
6107,0.294,0.741,temporal-split
6108,0.294,0.741,temporal-split
6158,0.297,0.745,temporal-split
6109,0.294,0.741,temporal-split
6111,0.294,0.741,temporal-split
6112,0.294,0.741,temporal-split
6113,0.294,0.742,temporal-split
6114,0.294,0.742,temporal-split
6115,0.294,0.742,temporal-split
6116,0.294,0.742,temporal-split
6117,0.294,0.742,temporal-split
6118,0.295,0.742,temporal-split
6119,0.295,0.742,temporal-split
6120,0.295,0.742,temporal-split
6121,0.295,0.742,temporal-split
6122,0.295,0.742,temporal-split
6123,0.295,0.742,temporal-split
6124,0.295,0.742,temporal-split
6110,0.294,0.741,temporal-split
6159,0.297,0.745,temporal-split
6160,0.298,0.745,temporal-split
6161,0.298,0.745,temporal-split
6196,0.3,0.749,temporal-split
6197,0.3,0.749,temporal-split
6198,0.3,0.749,temporal-split
6199,0.3,0.75,temporal-split
6200,0.3,0.75,temporal-split
6201,0.3,0.75,temporal-split
6202,0.3,0.75,temporal-split
6203,0.3,0.75,temporal-split
6204,0.3,0.75,temporal-split
6205,0.3,0.751,temporal-split
6206,0.301,0.751,temporal-split
6207,0.301,0.751,temporal-split
6208,0.301,0.751,temporal-split
6209,0.301,0.751,temporal-split
6195,0.3,0.749,temporal-split
6210,0.301,0.751,temporal-split
6212,0.301,0.751,temporal-split
6213,0.301,0.751,temporal-split
6214,0.301,0.751,temporal-split
6215,0.301,0.752,temporal-split
6216,0.302,0.752,temporal-split
6217,0.302,0.752,temporal-split
6218,0.302,0.752,temporal-split
6219,0.302,0.752,temporal-split
6220,0.302,0.752,temporal-split
6221,0.302,0.752,temporal-split
