,name,pid,date,seed,gamma,node_ip,hostname,trial_id,max_depth,n_samples,reg_alpha,reg_lambda,n_estimators,experiment_id,learning_rate,colsample_bytree,min_child_weight,scale_pos_weight,config/n_estimators,config/scale_pos_weight,_wandb,timestamp,_timestamp,train_set_auc,config/max_depth,config/reg_alpha,config/reg_lambda,training_iteration,config/colsample_bytree,timesteps_since_restore,_runtime,val_set_auc,config/gamma,warmup_time,time_total_s,same_time_test_auc,time_since_restore,iterations_since_restore,_step,time_this_iter_s,config/min_child_weight,temporal_test_auc,config/learning_rate,config/seed,config/n_samples
148,1000samples-13seed,238333,2022-10-01_22-13-36,13,0,192.168.0.52,cn-0046,f877fbbc,8,1000,0.7642637315104379,2,50,e1fac12fc228484b9ae7bc13ee7a8a54,0.09070844466960806,0.8220854047992951,4,30,50,30,{'runtime': 184},1664676816,1664676816,0.7278571172591743,8,0.7642637315104379,2,1,0.8220854047992951,0,185,0.6173350787341317,0,0.0036973953247070312,184.76222133636475,0.603589233380391,184.76222133636475,1,0,184.76222133636475,4,0.5882412371633877,0.09070844466960806,13,1000
149,100samples-13seed,14320,2022-10-01_22-13-37,13,8,192.168.0.51,cn-0045,5c60a048,8,100,0.4686706677730086,6,50,798905fa84424078b874dcd3bbf2725b,0.010616502275425273,0.7043424732346404,4,20,50,20,{'runtime': 185},1664676817,1664676817,0.6022222222222222,8,0.4686706677730086,6,1,0.7043424732346404,0,185,0.5698261547266242,8,0.0036563873291015625,185.301762342453,0.5732581692534225,185.301762342453,1,0,185.301762342453,4,0.5663920526301225,0.010616502275425273,13,100
150,1000samples-0seed,239322,2022-10-01_22-13-38,0,12,192.168.0.43,cn-0037,f7483b44,8,1000,0.17545816981515203,4,250,8233652e9cd7438aa97741be5f427955,0.016630317099327052,0.7166184554336463,4,30,250,30,{'runtime': 189},1664676818,1664676818,0.7648449210192552,8,0.17545816981515203,4,1,0.7166184554336463,0,188,0.571197637210703,12,0.0042111873626708984,188.74639654159543,0.5735313285176522,188.74639654159543,1,0,188.74639654159543,4,0.575102347025243,0.016630317099327052,0,1000
151,100samples-0seed,114102,2022-10-01_22-13-38,0,8,192.168.0.19,cn-0013,f459c0ce,12,100,0.5048286492889672,4,100,8d5f75dc55d74a4d8726304a676cb9dc,0.073794588778408,0.8994980544672654,0,20,100,20,{'runtime': 190},1664676818,1664676818,0.5030643513789581,12,0.5048286492889672,4,1,0.8994980544672654,0,190,0.5712937569121694,8,0.004021406173706055,190.16016483306885,0.5769647068908978,190.16016483306885,1,0,190.16016483306885,0,0.5631023037598782,0.073794588778408,0,100
152,100samples-13seed,14170,2022-10-01_22-13-21,13,12,192.168.0.51,cn-0045,f345c6ec,8,100,0.7007403529032525,0,150,ee415b6601f441869c7f60d2ae91453c,0.07370201637417763,0.979765832738748,8,30,150,30,{'runtime': 183},1664676801,1664676801,0.6766666666666666,8,0.7007403529032525,0,1,0.979765832738748,0,183,0.6586583580139913,12,0.003811836242675781,183.0901031494141,0.6563149547216066,183.0901031494141,1,0,183.0901031494141,8,0.6350620767039101,0.07370201637417763,13,100
153,10000samples-21seed,78557,2022-10-01_22-13-37,21,4,192.168.0.25,cn-0019,4c81878c,16,10000,0.6333727296355989,8,200,e67577961f75477295e5ef02d1e5bd3a,0.012051795184045635,0.7180008550387826,8,0,200,0,{'runtime': 207},1664676817,1664676817,0.5,16,0.6333727296355989,8,1,0.7180008550387826,0,207,0.5,4,0.004269123077392578,207.47705793380737,0.5,207.47705793380737,1,0,207.47705793380737,8,0.5,0.012051795184045635,21,10000
154,100000samples-13seed,4678,2022-10-01_22-22-44,13,8,192.168.0.20,cn-0014,da0d7134,8,100000,0.5023978962459332,6,200,d45f3c0a93d74e7eb9f5d73581f29032,0.03606518472106599,0.954835565072346,8,40,200,40,{'runtime': 767},1664677364,1664677364,0.7408022731736525,8,0.5023978962459332,6,1,0.954835565072346,0,767,0.7186063822803717,8,0.0037412643432617183,766.6356422901154,0.7184261217193363,766.6356422901154,1,0,766.6356422901154,8,0.7019010826990928,0.03606518472106599,13,100000
155,10000samples-0seed,152399,2022-10-01_22-13-16,0,12,192.168.0.39,cn-0033,2faba746,8,10000,0.48052502325864976,6,200,78e174ea64f94ff49e6748ade6a02fe0,0.02003663145997849,0.9209375063304548,4,0,200,0,{'runtime': 201},1664676796,1664676796,0.5,8,0.48052502325864976,6,1,0.9209375063304548,0,201,0.5,12,0.0037527084350585938,201.5953221321106,0.5,201.5953221321106,1,0,201.5953221321106,4,0.5,0.02003663145997849,0,10000
156,10000samples-21seed,78770,2022-10-01_22-13-47,21,4,192.168.0.25,cn-0019,b9248782,16,10000,0.8460333979257577,4,150,aef8adfe296045dfa0afa336afaaa01d,0.03906929013491431,0.905366159012045,0,30,150,30,{'runtime': 236},1664676827,1664676827,0.5783983886260556,16,0.8460333979257577,4,1,0.905366159012045,0,236,0.562150445895882,4,0.0034646987915039062,235.85898900032043,0.5532104132078038,235.85898900032043,1,0,235.85898900032043,0,0.5621564501279126,0.03906929013491431,21,10000
157,100samples-21seed,99095,2022-10-01_22-12-36,21,8,192.168.0.13,cn-0007,1fe75e0e,8,100,0.3269344756202083,4,250,8016df1d9ee94f62860760a1d59d9961,0.08364708140782919,0.9962005487751132,8,20,250,20,{'runtime': 208},1664676756,1664676756,0.4857336956521739,8,0.3269344756202083,4,1,0.9962005487751132,0,209,0.5372045686680074,8,0.0037314891815185543,209.2430639266968,0.5376673612428805,209.2430639266968,1,0,209.2430639266968,8,0.5469301623421735,0.08364708140782919,21,100
158,10000samples-0seed,152333,2022-10-01_22-12-50,0,4,192.168.0.39,cn-0033,c56949ce,8,10000,0.411192325204928,8,300,3b09fc75386142e5b6a3c7438d24830e,0.01342463208551479,0.7931986806402946,4,10,300,10,{'runtime': 227},1664676770,1664676770,0.8280179501582565,8,0.411192325204928,8,1,0.7931986806402946,0,227,0.7279203841355267,4,0.004357576370239258,227.54189896583557,0.7239816740915057,227.54189896583557,1,0,227.54189896583557,4,0.7041130453030996,0.01342463208551479,0,10000
159,10000samples-13seed,238467,2022-10-01_22-12-19,13,0,192.168.0.52,cn-0046,23cb3a0e,8,10000,0.483040097634021,8,150,6b0e498ca8e748a2a5011f7b70d357dd,0.04872669377056936,0.9432731231544684,4,0,150,0,{'runtime': 198},1664676739,1664676739,0.5,8,0.483040097634021,8,1,0.9432731231544684,0,198,0.5,0,0.00364828109741211,198.35560369491577,0.5,198.35560369491577,1,0,198.35560369491577,4,0.5,0.04872669377056936,13,10000
160,100samples-36seed,142890,2022-10-01_22-12-15,36,4,192.168.0.33,cn-0027,25ec438c,8,100,0.09619177971687698,0,250,99c9040e667f44ff97e2bb6ebf734bcb,0.05596811747307039,0.7072060112708907,8,10,250,10,{'runtime': 204},1664676735,1664676736,0.8827838827838828,8,0.09619177971687698,0,1,0.7072060112708907,0,205,0.5622084855882207,4,0.003830432891845703,204.0264103412628,0.5641935014867959,204.0264103412628,1,0,204.0264103412628,8,0.5704866261494949,0.05596811747307039,36,100
161,100samples-36seed,142656,2022-10-01_22-12-12,36,4,192.168.0.33,cn-0027,b5807708,8,100,0.251883119264085,0,300,2b8ed5f132374e74bdc79f3232567840,0.0765965610349131,0.8949477936127956,0,30,300,30,{'runtime': 206},1664676732,1664676732,0.9102564102564102,8,0.251883119264085,0,1,0.8949477936127956,0,205,0.545215759064779,4,0.004544496536254883,206.22999501228333,0.5471824042570679,206.22999501228333,1,0,206.22999501228333,0,0.5502118544961343,0.0765965610349131,36,100
162,10000samples-13seed,238334,2022-10-01_22-12-06,13,8,192.168.0.52,cn-0046,af5f9bd8,4,10000,0.2728659591292929,8,100,c0db2ae8d2ae4d2ab1f7b93f71f06f33,0.02622597715557722,0.971629140028028,8,10,100,10,{'runtime': 202},1664676726,1664676726,0.8021813909122069,4,0.2728659591292929,8,1,0.971629140028028,0,203,0.7248283486219345,8,0.003975629806518555,203.21673393249512,0.7201699994400879,203.21673393249512,1,0,203.21673393249512,8,0.7028728299437756,0.02622597715557722,13,10000
163,100samples-21seed,98886,2022-10-01_22-12-08,21,4,192.168.0.13,cn-0007,b37a8002,8,100,0.3923361764344544,6,200,e532612dfbeb4f83b60b03bca5bc859d,0.055044897017372675,0.9184374841120346,8,20,200,20,{'runtime': 211},1664676728,1664676728,0.48165760869565216,8,0.3923361764344544,6,1,0.9184374841120346,0,212,0.5372419377288549,4,0.00355672836303711,211.57724738121033,0.537774639368275,211.57724738121033,1,0,211.57724738121033,8,0.5469758888064572,0.055044897017372675,21,100
164,1000samples-21seed,150570,2022-10-01_22-10-58,21,8,192.168.0.14,cn-0008,fad30e9c,12,1000,0.5182671014461021,8,250,d4102a9c859046f687d15546650e6d9b,0.012788499724414362,0.8230246263948127,8,0,250,0,{'runtime': 197},1664676658,1664676658,0.5,12,0.5182671014461021,8,1,0.8230246263948127,0,198,0.5,8,0.004756450653076172,197.82586574554443,0.5,197.82586574554443,1,0,197.82586574554443,8,0.5,0.012788499724414362,21,1000
165,100000samples-21seed,36353,2022-10-01_22-18-38,21,4,192.168.0.26,cn-0020,f950c262,8,100000,0.6192235231691479,8,200,29aa489113b9475b9e69af0e86fde18c,0.03727204503163452,0.8321280552892533,4,50,200,50,{'runtime': 660},1664677118,1664677118,0.6326470022139222,8,0.6192235231691479,8,1,0.8321280552892533,0,660,0.6282681299388989,4,0.0035746097564697266,659.8534460067749,0.6284980414739376,659.8534460067749,1,0,659.8534460067749,4,0.5941563838413748,0.03727204503163452,21,100000
166,1000samples-21seed,151584,2022-10-01_22-10-44,21,0,192.168.0.14,cn-0008,7751f33a,8,1000,0.7770755902345919,2,100,006440205e574644b0fe9f607ff79ec9,0.02194486136732781,0.7130949303954315,8,10,100,10,{'runtime': 189},1664676644,1664676644,0.7980111808236808,8,0.7770755902345919,2,1,0.7130949303954315,0,190,0.6292505187784541,0,0.005136966705322266,189.7061471939087,0.6260871064918541,189.7061471939087,1,0,189.7061471939087,8,0.6264653747188116,0.02194486136732781,21,1000
167,100000samples-21seed,36226,2022-10-01_22-20-56,21,0,192.168.0.26,cn-0020,9cacdf42,12,100000,0.5010447871503122,10,200,a30dc4c7d9c340f49fb804ee88523557,0.0125427531328691,0.980428574502108,4,50,200,50,{'runtime': 804},1664677256,1664677256,0.5871859305927748,12,0.5010447871503122,10,1,0.980428574502108,0,804,0.5750681509708238,0,0.0035195350646972656,804.6347377300262,0.5832401971169108,804.6347377300262,1,0,804.6347377300262,4,0.592964937476202,0.0125427531328691,21,100000
168,1000samples-13seed,238466,2022-10-01_22-10-40,13,8,192.168.0.52,cn-0046,f40ddba0,4,1000,0.9417763331398228,10,300,0e5cf2a5404b401f9b5275f5c0e77cc0,0.01589007086667198,0.7690977392804867,8,10,300,10,{'runtime': 190},1664676640,1664676640,0.7706601204128439,4,0.9417763331398228,10,1,0.7690977392804867,0,190,0.6460695563359389,8,0.003583192825317383,189.92121601104736,0.6460997657045946,189.92121601104736,1,0,189.92121601104736,8,0.6300204328877478,0.01589007086667198,13,1000
169,1000samples-0seed,239389,2022-10-01_22-10-35,0,4,192.168.0.43,cn-0037,f1c7a736,4,1000,0.2359265199018621,4,150,8e726b705bd443e09c108fbf683c4ae0,0.030551538110274785,0.8115539380961568,8,0,150,0,{'runtime': 187},1664676635,1664676635,0.5,4,0.2359265199018621,4,1,0.8115539380961568,0,187,0.5,4,0.004214048385620117,187.31434297561648,0.5,187.31434297561648,1,0,187.31434297561648,8,0.5,0.030551538110274785,0,1000
170,100samples-0seed,114178,2022-10-01_22-10-34,0,8,192.168.0.19,cn-0013,eec2a914,12,100,0.7633557968295384,2,250,672c7eec939a42868ffd7f220c1cfd61,0.028070148454350623,0.806271692474696,4,10,250,10,{'runtime': 191},1664676634,1664676634,0.5909090909090909,12,0.7633557968295384,2,1,0.806271692474696,0,191,0.5882925707721308,8,0.004018306732177734,191.0115067958832,0.5876317855377637,191.0115067958832,1,0,191.0115067958832,4,0.5809802335599354,0.028070148454350623,0,100
171,1000samples-13seed,238333,2022-10-01_22-10-28,13,0,192.168.0.52,cn-0046,83cded26,12,1000,0.5153181661869559,10,100,e1fac12fc228484b9ae7bc13ee7a8a54,0.028024295665088093,0.9075280959487056,8,0,100,0,{'runtime': 185},1664676628,1664676628,0.5,12,0.5153181661869559,10,1,0.9075280959487056,0,185,0.5,0,0.0036973953247070312,185.69820952415463,0.5,185.69820952415463,1,0,185.69820952415463,8,0.5,0.028024295665088093,13,1000
172,100samples-13seed,14320,2022-10-01_22-10-29,13,4,192.168.0.51,cn-0045,ed16f3ae,8,100,0.34719706459467703,8,150,798905fa84424078b874dcd3bbf2725b,0.01518476656710685,0.7309086627206938,8,40,150,40,{'runtime': 187},1664676629,1664676629,0.6144444444444445,8,0.34719706459467703,8,1,0.7309086627206938,0,187,0.6082944807688414,4,0.0036563873291015625,187.29916954040527,0.6065782045025123,187.29916954040527,1,0,187.29916954040527,8,0.5952001104349826,0.01518476656710685,13,100
173,1000samples-0seed,239322,2022-10-01_22-10-26,0,8,192.168.0.43,cn-0037,83cffbca,4,1000,0.17573163683876125,0,150,8233652e9cd7438aa97741be5f427955,0.020643804345507975,0.9810821955553898,4,0,150,0,{'runtime': 187},1664676626,1664676626,0.5,4,0.17573163683876125,0,1,0.9810821955553898,0,187,0.5,8,0.0042111873626708984,187.18606781959537,0.5,187.18606781959537,1,0,187.18606781959537,4,0.5,0.020643804345507975,0,1000
174,100samples-0seed,114102,2022-10-01_22-10-24,0,0,192.168.0.19,cn-0013,816785d8,4,100,0.9751544548847612,4,250,8d5f75dc55d74a4d8726304a676cb9dc,0.09863130596322428,0.7495799497324973,0,50,250,50,{'runtime': 190},1664676624,1664676624,0.5413687436159347,4,0.9751544548847612,4,1,0.7495799497324973,0,190,0.5425113472279142,0,0.004021406173706055,190.29727363586423,0.5425596602159983,190.29727363586423,1,0,190.29727363586423,0,0.5346976631996012,0.09863130596322428,0,100
175,100samples-13seed,14170,2022-10-01_22-10-14,13,8,192.168.0.51,cn-0045,82ac7b1a,4,100,0.2239570688974201,8,100,ee415b6601f441869c7f60d2ae91453c,0.045648586914079,0.845870879729117,4,30,100,30,{'runtime': 183},1664676614,1664676614,0.7422222222222222,4,0.2239570688974201,8,1,0.845870879729117,0,183,0.6560896765770783,8,0.003811836242675781,183.36736416816711,0.6510098100661728,183.36736416816711,1,0,183.36736416816711,4,0.6419708810070978,0.045648586914079,13,100
176,100000samples-13seed,4755,2022-10-01_22-22-58,13,8,192.168.0.20,cn-0014,7ca4e450,16,100000,0.0666023922685044,10,150,11c25a11693e4cc0b47c296033f46b84,0.012328112069659352,0.9244571505347978,0,10,150,10,{'runtime': 979},1664677378,1664677378,0.7626780467502512,16,0.0666023922685044,10,1,0.9244571505347978,0,979,0.7188879886411413,8,0.003733396530151367,979.530072927475,0.7186836946131048,979.530072927475,1,0,979.530072927475,0,0.7074389487310564,0.012328112069659352,13,100000
177,100000samples-0seed,128128,2022-10-01_22-14-14,0,8,192.168.0.40,cn-0034,9520bf54,8,100000,0.3497438111514134,8,100,561a29973a4f4f59b3e56a684fc9f8fe,0.04437338348321228,0.9648891137848136,0,10,100,10,{'runtime': 456},1664676854,1664676854,0.7172486409467664,8,0.3497438111514134,8,1,0.9648891137848136,0,456,0.7048096921246315,8,0.0036728382110595703,456.2455611228943,0.7043787729606958,456.2455611228943,1,0,456.2455611228943,0,0.6842385893536073,0.04437338348321228,0,100000
178,10000samples-0seed,152399,2022-10-01_22-09-51,0,8,192.168.0.39,cn-0033,b4740d2a,12,10000,0.7345217529432047,8,200,78e174ea64f94ff49e6748ade6a02fe0,0.019283401063827355,0.7223465254356248,0,10,200,10,{'runtime': 226},1664676591,1664676591,0.8657449786836007,12,0.7345217529432047,8,1,0.7223465254356248,0,226,0.7319656039477558,8,0.0037527084350585938,226.2836685180664,0.7274826906103877,226.2836685180664,1,0,226.2836685180664,0,0.7061306227045387,0.019283401063827355,0,10000
179,10000samples-21seed,78557,2022-10-01_22-10-06,21,0,192.168.0.25,cn-0019,acf0c480,8,10000,0.19969711183801545,10,250,e67577961f75477295e5ef02d1e5bd3a,0.06464497592147223,0.980703497424601,4,20,250,20,{'runtime': 262},1664676606,1664676606,0.561941920648264,8,0.19969711183801545,10,1,0.980703497424601,0,262,0.54929949152726,0,0.004269123077392578,262.74618101119995,0.5470974300154827,262.74618101119995,1,0,262.74618101119995,4,0.5512513930551897,0.06464497592147223,21,10000
180,100samples-36seed,142890,2022-10-01_22-08-47,36,12,192.168.0.33,cn-0027,acc01434,8,100,0.4740014204299709,6,100,99c9040e667f44ff97e2bb6ebf734bcb,0.04062764108628829,0.9393256146014,4,10,100,10,{'runtime': 189},1664676527,1664676527,0.7649572649572649,8,0.4740014204299709,6,1,0.9393256146014,0,189,0.5320616092902815,12,0.003830432891845703,188.93944478034973,0.5362072664851155,188.93944478034973,1,0,188.93944478034973,4,0.5342381422596576,0.04062764108628829,36,100
181,10000samples-0seed,152333,2022-10-01_22-08-59,0,12,192.168.0.39,cn-0033,36dcda4a,8,10000,0.6444429124353288,8,250,3b09fc75386142e5b6a3c7438d24830e,0.020204999471222392,0.8918619468850452,8,0,250,0,{'runtime': 203},1664676539,1664676539,0.5,8,0.6444429124353288,8,1,0.8918619468850452,0,203,0.5,12,0.004357576370239258,203.28616523742676,0.5,203.28616523742676,1,0,203.28616523742676,8,0.5,0.020204999471222392,0,10000
182,100samples-21seed,99095,2022-10-01_22-09-03,21,4,192.168.0.13,cn-0007,a9fdd0ec,8,100,0.8097492815203424,8,250,8016df1d9ee94f62860760a1d59d9961,0.042824502631343755,0.8686498769058922,8,30,250,30,{'runtime': 208},1664676543,1664676543,0.48165760869565216,8,0.8097492815203424,8,1,0.8686498769058922,0,208,0.5372419377288549,4,0.0037314891815185543,208.79691672325137,0.537774639368275,208.79691672325137,1,0,208.79691672325137,8,0.5469758888064572,0.042824502631343755,21,100
183,10000samples-13seed,238467,2022-10-01_22-08-55,13,4,192.168.0.52,cn-0046,a20399f8,4,10000,0.1699820632297644,2,150,6b0e498ca8e748a2a5011f7b70d357dd,0.010067751070697684,0.9652644101132632,8,40,150,40,{'runtime': 207},1664676535,1664676535,0.6931572338693989,4,0.1699820632297644,2,1,0.9652644101132632,0,207,0.6575673737221888,4,0.00364828109741211,207.3898513317108,0.6509476206270983,207.3898513317108,1,0,207.3898513317108,8,0.6440311371361136,0.010067751070697684,13,10000
184,10000samples-21seed,78770,2022-10-01_22-09-48,21,4,192.168.0.25,cn-0019,35102d52,12,10000,0.3698846684534226,4,250,aef8adfe296045dfa0afa336afaaa01d,0.053076420059146895,0.8214167471084906,4,30,250,30,{'runtime': 263},1664676588,1664676588,0.5771906930976958,12,0.3698846684534226,4,1,0.8214167471084906,0,264,0.561870046376143,4,0.0034646987915039062,264.37627816200256,0.5538256438048421,264.37627816200256,1,0,264.37627816200256,4,0.5590176700970667,0.053076420059146895,21,10000
185,100samples-36seed,142656,2022-10-01_22-08-41,36,0,192.168.0.33,cn-0027,3c02efdc,12,100,0.5400829964926716,4,250,2b8ed5f132374e74bdc79f3232567840,0.022782995191788544,0.890479360358997,4,20,250,20,{'runtime': 199},1664676521,1664676521,0.8522588522588523,12,0.5400829964926716,4,1,0.890479360358997,0,198,0.5672520058191294,0,0.004544496536254883,198.39318084716797,0.5717859901342496,198.39318084716797,1,0,198.39318084716797,4,0.5832468662428336,0.022782995191788544,36,100
186,100samples-21seed,98886,2022-10-01_22-08-32,21,8,192.168.0.13,cn-0007,2a800f1a,12,100,0.507223461398104,2,100,e532612dfbeb4f83b60b03bca5bc859d,0.017995471230562197,0.7579766644408422,4,50,100,50,{'runtime': 193},1664676512,1664676512,0.3974184782608695,12,0.507223461398104,2,1,0.7579766644408422,0,193,0.474197166967752,8,0.00355672836303711,193.6862945556641,0.4766116803323979,193.6862945556641,1,0,193.6862945556641,4,0.5319755014870248,0.017995471230562197,21,100
187,10000samples-13seed,238334,2022-10-01_22-08-39,13,8,192.168.0.52,cn-0046,2bcaaf60,16,10000,0.8997730886996054,8,100,c0db2ae8d2ae4d2ab1f7b93f71f06f33,0.02453121884840785,0.8775711942601263,0,30,100,30,{'runtime': 214},1664676519,1664676519,0.8804509599528694,16,0.8997730886996054,8,1,0.8775711942601263,0,214,0.6661893344733198,8,0.003975629806518555,214.05005621910095,0.6653382097602839,214.05005621910095,1,0,214.05005621910095,0,0.6309438971099639,0.02453121884840785,13,10000
188,100000samples-0seed,128041,2022-10-01_22-11-39,0,8,192.168.0.40,cn-0034,9c96de40,4,100000,0.20997075802600465,8,150,72aa6cb0ff654a19a0f8d84cd28c950d,0.0477621589712201,0.8237659013715553,0,40,150,40,{'runtime': 416},1664676699,1664676699,0.7157442324941397,4,0.20997075802600465,8,1,0.8237659013715553,0,415,0.7100072376558973,8,0.003833293914794922,415.6928222179413,0.7071532543420614,415.6928222179413,1,0,415.6928222179413,0,0.6898740749476917,0.0477621589712201,0,100000
189,1000samples-0seed,239389,2022-10-01_22-07-24,0,12,192.168.0.43,cn-0037,7e4de022,8,1000,0.3723945810847072,0,200,8e726b705bd443e09c108fbf683c4ae0,0.0267338151688704,0.8980223654680146,0,20,200,20,{'runtime': 189},1664676444,1664676444,0.7249798224374496,8,0.3723945810847072,0,1,0.8980223654680146,0,189,0.5505717448599211,12,0.004214048385620117,189.94821882247925,0.5507624960892101,189.94821882247925,1,0,189.94821882247925,0,0.5408821492700351,0.0267338151688704,0,1000
190,1000samples-13seed,238466,2022-10-01_22-07-26,13,8,192.168.0.52,cn-0046,7e385aa4,8,1000,0.9572501682644065,2,300,0e5cf2a5404b401f9b5275f5c0e77cc0,0.02289903429394332,0.8025436533278499,0,30,300,30,{'runtime': 192},1664676446,1664676446,0.8686209862385322,8,0.9572501682644065,2,1,0.8025436533278499,0,191,0.6235202680500698,8,0.003583192825317383,192.0292222499847,0.6178863708008431,192.0292222499847,1,0,192.0292222499847,0,0.6038548964500561,0.02289903429394332,13,1000
191,100samples-13seed,14320,2022-10-01_22-07-18,13,4,192.168.0.51,cn-0045,7bf99e7e,16,100,0.3795263761354625,2,100,798905fa84424078b874dcd3bbf2725b,0.0100459278795212,0.8376998931405844,4,30,100,30,{'runtime': 184},1664676438,1664676438,0.4794444444444445,16,0.3795263761354625,2,1,0.8376998931405844,0,185,0.5705595219132401,4,0.0036563873291015625,185.20972228050232,0.5686436443176037,185.20972228050232,1,0,185.20972228050232,4,0.5507325714204467,0.0100459278795212,13,100
192,100samples-0seed,114178,2022-10-01_22-07-19,0,8,192.168.0.19,cn-0013,7d9e063e,12,100,0.4164063662170625,4,150,672c7eec939a42868ffd7f220c1cfd61,0.015060569818451306,0.992039669914357,0,20,150,20,{'runtime': 188},1664676439,1664676439,0.44892747701736463,12,0.4164063662170625,4,1,0.992039669914357,0,189,0.5652824817379778,8,0.004018306732177734,188.86762833595276,0.5731509576380613,188.86762833595276,1,0,188.86762833595276,0,0.5354724027302333,0.015060569818451306,0,100
193,1000samples-0seed,239322,2022-10-01_22-07-15,0,12,192.168.0.43,cn-0037,10528672,16,1000,0.10230297273042754,8,150,8233652e9cd7438aa97741be5f427955,0.06381690618937134,0.8801096908867463,0,30,150,30,{'runtime': 190},1664676435,1664676435,0.7727237787770476,16,0.10230297273042754,8,1,0.8801096908867463,0,190,0.5771703035921707,12,0.0042111873626708984,189.85100269317627,0.5839263760127739,189.85100269317627,1,0,189.85100269317627,0,0.5511078075141691,0.06381690618937134,0,1000
194,1000samples-13seed,238333,2022-10-01_22-07-19,13,0,192.168.0.52,cn-0046,0f2a8538,16,1000,0.12214926549152494,0,250,e1fac12fc228484b9ae7bc13ee7a8a54,0.033071455736071925,0.9105958311848484,0,40,250,40,{'runtime': 193},1664676439,1664676439,0.8756271502293578,16,0.12214926549152494,0,1,0.9105958311848484,0,194,0.5981773350629466,0,0.0036973953247070312,194.15933275222775,0.5902301227705633,194.15933275222775,1,0,194.15933275222775,0,0.5546996051424524,0.033071455736071925,13,1000
195,100samples-0seed,114102,2022-10-01_22-07-10,0,12,192.168.0.19,cn-0013,0fb57c9c,8,100,0.42286425934490945,0,150,8d5f75dc55d74a4d8726304a676cb9dc,0.048326424193180735,0.9320238848100912,4,40,150,40,{'runtime': 186},1664676430,1664676430,0.4938712972420838,8,0.42286425934490945,0,1,0.9320238848100912,0,186,0.5841481901202407,12,0.004021406173706055,186.37652730941772,0.5854551551701584,186.37652730941772,1,0,186.37652730941772,4,0.5839578619089798,0.048326424193180735,0,100
196,100000samples-13seed,4678,2022-10-01_22-09-53,13,4,192.168.0.20,cn-0014,9c640222,12,100000,0.21212694499052276,8,50,d45f3c0a93d74e7eb9f5d73581f29032,0.0133099509311015,0.7796592680439467,0,0,50,0,{'runtime': 351},1664676593,1664676593,0.5,12,0.21212694499052276,8,1,0.7796592680439467,0,350,0.5,4,0.0037412643432617183,351.0529956817627,0.5,351.0529956817627,1,0,351.0529956817627,0,0.5,0.0133099509311015,13,100000
197,100samples-13seed,14170,2022-10-01_22-07-07,13,0,192.168.0.51,cn-0045,1062eec2,16,100,0.3691372986252784,4,100,ee415b6601f441869c7f60d2ae91453c,0.04919523428315477,0.9824643732589692,0,30,100,30,{'runtime': 186},1664676427,1664676427,0.7905555555555556,16,0.3691372986252784,4,1,0.9824643732589692,0,186,0.6479976607220916,0,0.003811836242675781,185.38495540618896,0.6423959038169147,185.38495540618896,1,0,185.38495540618896,0,0.635692992914519,0.04919523428315477,13,100
198,1000samples-21seed,150570,2022-10-01_22-07-37,21,12,192.168.0.14,cn-0008,7573f4fa,8,1000,0.4578756049742927,6,200,d4102a9c859046f687d15546650e6d9b,0.019535455635458557,0.8229856328949751,8,50,200,50,{'runtime': 223},1664676457,1664676457,0.7830497908622909,8,0.4578756049742927,6,1,0.8229856328949751,0,223,0.622125261021119,12,0.004756450653076172,223.48605751991272,0.6177563181052507,223.48605751991272,1,0,223.48605751991272,8,0.6200539849976654,0.019535455635458557,21,1000
199,1000samples-21seed,151584,2022-10-01_22-07-30,21,0,192.168.0.14,cn-0008,9cd5c54c,12,1000,0.8876077038699192,2,150,006440205e574644b0fe9f607ff79ec9,0.05575474472033657,0.8986748885457986,4,40,150,40,{'runtime': 220},1664676450,1664676450,0.8553229568854569,12,0.8876077038699192,2,1,0.8986748885457986,0,220,0.6482858427219368,0,0.005136966705322266,219.70615768432617,0.6498506629761034,219.70615768432617,1,0,219.70615768432617,4,0.6401929483925702,0.05575474472033657,21,1000
200,100samples-36seed,142890,2022-10-01_22-05-34,36,4,192.168.0.33,cn-0027,334c1b8e,12,100,0.6336836134845595,0,300,99c9040e667f44ff97e2bb6ebf734bcb,0.034602734447389,0.8435490380308035,0,50,300,50,{'runtime': 200},1664676334,1664676334,0.905982905982906,12,0.6336836134845595,0,1,0.8435490380308035,0,200,0.5318728512568631,4,0.003830432891845703,200.34032106399536,0.531098400611745,200.34032106399536,1,0,200.34032106399536,0,0.5447200446949547,0.034602734447389,36,100
201,10000samples-0seed,152333,2022-10-01_22-05-33,0,4,192.168.0.39,cn-0033,2eb237b6,8,10000,0.10012573240301093,8,50,3b09fc75386142e5b6a3c7438d24830e,0.03063890588074705,0.9551270786622464,4,40,50,40,{'runtime': 207},1664676333,1664676333,0.6909076205056786,8,0.10012573240301093,8,1,0.9551270786622464,0,208,0.6474600193680528,4,0.004357576370239258,207.48673939704895,0.6480671324852028,207.48673939704895,1,0,207.48673939704895,4,0.6276139097842441,0.03063890588074705,0,10000
